station_id,utc_time,PM2.5,PM10,NO2
HV1,2018-05-30 11:00:00,22.2,29.6,36.7
HV1,2018-05-30 12:00:00,18.4,25.1,40.1
HV1,2018-05-30 13:00:00,27.8,29.6,21.3
HV1,2018-05-30 14:00:00,10.6,13.3,19.7
HV1,2018-05-30 15:00:00,10.9,18.5,36.2
HV1,2018-05-30 16:00:00,24.5,31.7,45.1
HV1,2018-05-30 17:00:00,6.7,12.7,35.2
HV1,2018-05-30 18:00:00,15.4,18.5,33.2
HV1,2018-05-30 19:00:00,14.8,18.4,27.5
HV1,2018-05-30 20:00:00,51.0,50.2,29.7
HV1,2018-05-30 21:00:00,30.4,32.1,20.6
HV1,2018-05-30 22:00:00,33.3,35.1,16.5
HV1,2018-05-30 23:00:00,23.2,25.0,28.2
HV1,2018-05-31 00:00:00,14.2,16.8,25.2
HV1,2018-05-31 01:00:00,12.9,15.2,19.8
HV1,2018-05-31 02:00:00,13.5,15.2,16.9
HV1,2018-05-31 03:00:00,12.4,14.5,14.0
HV1,2018-05-31 04:00:00,14.8,18.0,12.8
HV1,2018-05-31 05:00:00,14.2,17.4,11.4
HV1,2018-05-31 06:00:00,14.9,17.5,22.1
HV1,2018-05-31 07:00:00,11.1,12.5,15.9
HV1,2018-05-31 08:00:00,15.1,19.7,20.3
HV1,2018-05-31 09:00:00,17.5,20.6,18.8
HV1,2018-05-31 10:00:00,28.2,32.4,18.5
HV1,2018-05-31 11:00:00,30.1,35.0,14.4
HV1,2018-05-31 12:00:00,31.5,33.3,12.2
HV1,2018-05-31 13:00:00,30.8,32.8,7.6
HV1,2018-05-31 14:00:00,23.7,30.4,14.1
HV1,2018-05-31 15:00:00,30.4,35.4,30.2
HV1,2018-05-31 16:00:00,31.0,38.3,38.4
HV1,2018-05-31 17:00:00,29.1,32.5,35.0
HV1,2018-05-31 18:00:00,28.4,31.5,41.0
HV1,2018-05-31 19:00:00,25.2,27.2,21.5
HV1,2018-05-31 20:00:00,24.7,25.8,16.8
HV1,2018-05-31 21:00:00,18.5,20.8,19.9
KF1,2018-05-01 00:00:00,5.7,9.7,
KF1,2018-05-01 01:00:00,5.7,9.8,
KF1,2018-05-01 02:00:00,5.6,8.9,
KF1,2018-05-01 03:00:00,,9.5,
KF1,2018-05-01 04:00:00,,,
KF1,2018-05-01 05:00:00,,,
KF1,2018-05-01 06:00:00,,,
KF1,2018-05-01 07:00:00,,,
KF1,2018-05-01 08:00:00,,,
KF1,2018-05-01 09:00:00,4.2,7.9,
KF1,2018-05-01 10:00:00,,,
KF1,2018-05-01 11:00:00,,,
KF1,2018-05-01 12:00:00,,,
KF1,2018-05-01 13:00:00,,,
KF1,2018-05-01 14:00:00,,,
KF1,2018-05-01 15:00:00,,,
KF1,2018-05-01 16:00:00,,,
KF1,2018-05-01 17:00:00,,,
KF1,2018-05-01 18:00:00,,,
KF1,2018-05-01 19:00:00,,,
KF1,2018-05-01 20:00:00,,,
KF1,2018-05-01 21:00:00,,,
KF1,2018-05-01 22:00:00,,,
KF1,2018-05-01 23:00:00,3.5,5.8,
KF1,2018-05-02 00:00:00,3.5,5.8,
KF1,2018-05-02 01:00:00,3.4,5.8,
KF1,2018-05-02 02:00:00,,,
KF1,2018-05-02 03:00:00,3.6,6.5,
KF1,2018-05-02 04:00:00,,,
KF1,2018-05-02 05:00:00,,,
KF1,2018-05-02 06:00:00,,,
KF1,2018-05-02 07:00:00,,,
KF1,2018-05-02 08:00:00,,,
KF1,2018-05-02 09:00:00,,,
KF1,2018-05-02 10:00:00,,,
KF1,2018-05-02 11:00:00,,,
KF1,2018-05-02 12:00:00,,,
KF1,2018-05-02 13:00:00,,,
KF1,2018-05-02 14:00:00,,,
KF1,2018-05-02 15:00:00,,,
KF1,2018-05-02 16:00:00,,,
KF1,2018-05-02 17:00:00,,,
KF1,2018-05-02 18:00:00,,,
KF1,2018-05-02 19:00:00,,,
KF1,2018-05-02 20:00:00,,,
KF1,2018-05-02 21:00:00,,,
KF1,2018-05-02 22:00:00,,,
KF1,2018-05-02 23:00:00,6.5,11.2,
KF1,2018-05-03 00:00:00,,9.5,
KF1,2018-05-03 01:00:00,,10.2,
KF1,2018-05-03 02:00:00,,,
KF1,2018-05-03 03:00:00,,,
KF1,2018-05-03 04:00:00,7.8,11.4,
KF1,2018-05-03 05:00:00,8.2,11.7,
KF1,2018-05-03 06:00:00,,,
KF1,2018-05-03 07:00:00,,,
KF1,2018-05-03 08:00:00,,,
KF1,2018-05-03 09:00:00,,,
KF1,2018-05-03 10:00:00,,,
KF1,2018-05-03 11:00:00,,,
KF1,2018-05-03 12:00:00,,,
KF1,2018-05-03 13:00:00,,,
KF1,2018-05-03 14:00:00,,,
KF1,2018-05-03 15:00:00,,,
KF1,2018-05-03 16:00:00,,,
KF1,2018-05-03 17:00:00,,,
KF1,2018-05-03 18:00:00,,,
KF1,2018-05-03 19:00:00,,,
KF1,2018-05-03 20:00:00,,,
KF1,2018-05-03 21:00:00,,,
KF1,2018-05-03 22:00:00,,,
KF1,2018-05-03 23:00:00,6.5,10.8,
KF1,2018-05-04 00:00:00,,,
KF1,2018-05-04 01:00:00,,,
KF1,2018-05-04 02:00:00,,,
KF1,2018-05-04 03:00:00,,,
KF1,2018-05-04 04:00:00,,,
KF1,2018-05-04 05:00:00,,,
KF1,2018-05-04 06:00:00,,,
KF1,2018-05-04 07:00:00,,,
KF1,2018-05-04 08:00:00,,,
KF1,2018-05-04 09:00:00,,,
KF1,2018-05-04 10:00:00,,,
KF1,2018-05-04 11:00:00,,,
KF1,2018-05-04 12:00:00,,,
KF1,2018-05-04 13:00:00,,,
KF1,2018-05-04 14:00:00,,,
KF1,2018-05-04 15:00:00,,,
KF1,2018-05-04 16:00:00,,,
KF1,2018-05-04 17:00:00,,,
KF1,2018-05-04 18:00:00,,,
KF1,2018-05-04 19:00:00,,,
KF1,2018-05-04 20:00:00,,,
KF1,2018-05-04 21:00:00,,,
KF1,2018-05-04 22:00:00,,,
KF1,2018-05-04 23:00:00,9.4,14.2,
KF1,2018-05-05 00:00:00,9.9,16.1,
KF1,2018-05-05 01:00:00,12.5,19.2,
KF1,2018-05-05 02:00:00,15.1,20.7,
KF1,2018-05-05 03:00:00,17.1,24.2,
KF1,2018-05-05 04:00:00,15.3,22.4,
KF1,2018-05-05 05:00:00,16.1,27.8,
KF1,2018-05-05 06:00:00,14.8,22.3,
KF1,2018-05-05 07:00:00,,,
KF1,2018-05-05 08:00:00,,,
KF1,2018-05-05 09:00:00,,,
KF1,2018-05-05 10:00:00,,,
KF1,2018-05-05 11:00:00,,,
KF1,2018-05-05 12:00:00,,,
KF1,2018-05-05 13:00:00,,,
KF1,2018-05-05 14:00:00,,,
KF1,2018-05-05 15:00:00,,,
KF1,2018-05-05 16:00:00,,,
KF1,2018-05-05 17:00:00,,,
KF1,2018-05-05 18:00:00,,,
KF1,2018-05-05 19:00:00,,,
KF1,2018-05-05 20:00:00,,,
KF1,2018-05-05 21:00:00,,,
KF1,2018-05-05 22:00:00,,,
KF1,2018-05-05 23:00:00,20.7,27.2,
KF1,2018-05-06 00:00:00,22.6,28.5,
KF1,2018-05-06 01:00:00,22.3,27.8,
KF1,2018-05-06 02:00:00,,,
KF1,2018-05-06 03:00:00,20.3,25.4,
KF1,2018-05-06 04:00:00,19.4,24.3,
KF1,2018-05-06 05:00:00,,,
KF1,2018-05-06 06:00:00,,,
KF1,2018-05-06 07:00:00,,,
KF1,2018-05-06 08:00:00,,,
KF1,2018-05-06 09:00:00,,,
KF1,2018-05-06 10:00:00,,,
KF1,2018-05-06 11:00:00,,,
KF1,2018-05-06 12:00:00,,,
KF1,2018-05-06 13:00:00,,,
KF1,2018-05-06 14:00:00,,,
KF1,2018-05-06 15:00:00,,,
KF1,2018-05-06 16:00:00,,,
KF1,2018-05-06 17:00:00,,,
KF1,2018-05-06 18:00:00,,,
KF1,2018-05-06 19:00:00,,,
KF1,2018-05-06 20:00:00,,,
KF1,2018-05-06 21:00:00,,,
KF1,2018-05-06 22:00:00,,,
KF1,2018-05-06 23:00:00,32.4,41.0,
KF1,2018-05-07 00:00:00,38.0,46.0,
KF1,2018-05-07 01:00:00,42.4,50.1,
KF1,2018-05-07 02:00:00,43.0,51.0,
KF1,2018-05-07 03:00:00,39.0,45.5,
KF1,2018-05-07 04:00:00,37.8,44.9,
KF1,2018-05-07 05:00:00,39.1,46.3,
KF1,2018-05-07 06:00:00,,,
KF1,2018-05-07 07:00:00,,,
KF1,2018-05-07 08:00:00,,,
KF1,2018-05-07 09:00:00,,,
KF1,2018-05-07 10:00:00,,,
KF1,2018-05-07 11:00:00,,,
KF1,2018-05-07 12:00:00,,,
KF1,2018-05-07 13:00:00,,,
KF1,2018-05-07 14:00:00,,,
KF1,2018-05-07 15:00:00,,,
KF1,2018-05-07 16:00:00,,,
KF1,2018-05-07 17:00:00,,,
KF1,2018-05-07 18:00:00,,,
KF1,2018-05-07 19:00:00,,,
KF1,2018-05-07 20:00:00,,,
KF1,2018-05-07 21:00:00,,,
KF1,2018-05-07 22:00:00,,,
KF1,2018-05-07 23:00:00,,,
KF1,2018-05-08 00:00:00,30.0,39.1,
KF1,2018-05-08 01:00:00,32.1,40.0,
KF1,2018-05-08 02:00:00,33.1,41.0,
KF1,2018-05-08 03:00:00,36.2,44.4,
KF1,2018-05-08 04:00:00,39.9,47.2,
KF1,2018-05-08 05:00:00,47.8,56.6,
KF1,2018-05-08 06:00:00,48.0,57.8,
KF1,2018-05-08 07:00:00,33.0,45.1,
KF1,2018-05-08 08:00:00,24.0,34.3,
KF1,2018-05-08 09:00:00,18.5,29.1,
KF1,2018-05-08 10:00:00,14.5,27.2,
KF1,2018-05-08 11:00:00,13.9,25.5,
KF1,2018-05-08 12:00:00,13.6,25.5,
KF1,2018-05-08 13:00:00,12.6,24.5,
KF1,2018-05-08 14:00:00,12.9,22.5,
KF1,2018-05-08 15:00:00,12.3,24.6,
KF1,2018-05-08 16:00:00,8.2,18.7,
KF1,2018-05-08 17:00:00,6.9,15.8,
KF1,2018-05-08 18:00:00,2.6,8.6,
KF1,2018-05-08 19:00:00,2.6,5.8,
KF1,2018-05-08 20:00:00,3.0,5.8,
KF1,2018-05-08 21:00:00,4.3,7.4,
KF1,2018-05-08 22:00:00,6.8,11.3,
KF1,2018-05-08 23:00:00,9.0,14.7,
KF1,2018-05-09 00:00:00,10.5,16.2,
KF1,2018-05-09 01:00:00,11.9,18.2,
KF1,2018-05-09 02:00:00,13.1,19.7,
KF1,2018-05-09 03:00:00,13.2,18.9,
KF1,2018-05-09 04:00:00,13.4,19.0,
KF1,2018-05-09 05:00:00,13.3,18.2,
KF1,2018-05-09 06:00:00,13.3,19.4,
KF1,2018-05-09 07:00:00,14.6,27.6,
KF1,2018-05-09 08:00:00,10.8,20.6,
KF1,2018-05-09 09:00:00,7.8,14.1,
KF1,2018-05-09 10:00:00,6.5,12.3,
KF1,2018-05-09 11:00:00,6.5,12.2,
KF1,2018-05-09 12:00:00,6.1,13.2,
KF1,2018-05-09 13:00:00,5.9,12.5,
KF1,2018-05-09 14:00:00,5.3,11.3,
KF1,2018-05-09 15:00:00,4.4,9.5,
KF1,2018-05-09 16:00:00,4.4,9.5,
KF1,2018-05-09 17:00:00,5.8,13.3,
KF1,2018-05-09 18:00:00,4.7,11.1,
KF1,2018-05-09 19:00:00,4.5,9.8,
KF1,2018-05-09 20:00:00,5.1,10.8,
KF1,2018-05-09 21:00:00,5.7,11.3,
KF1,2018-05-09 22:00:00,6.1,13.1,
KF1,2018-05-09 23:00:00,5.7,10.8,
KF1,2018-05-10 00:00:00,5.7,8.9,
KF1,2018-05-10 01:00:00,6.0,9.4,
KF1,2018-05-10 02:00:00,5.5,8.3,
KF1,2018-05-10 03:00:00,4.4,6.0,
KF1,2018-05-10 04:00:00,3.9,5.3,
KF1,2018-05-10 05:00:00,4.0,7.6,
KF1,2018-05-10 06:00:00,5.7,11.5,
KF1,2018-05-10 07:00:00,6.4,14.5,
KF1,2018-05-10 08:00:00,6.4,12.5,
KF1,2018-05-10 09:00:00,5.6,11.5,
KF1,2018-05-10 10:00:00,5.0,10.6,
KF1,2018-05-10 11:00:00,5.1,10.8,
KF1,2018-05-10 12:00:00,5.1,11.4,
KF1,2018-05-10 13:00:00,5.2,11.2,
KF1,2018-05-10 14:00:00,4.4,9.3,
KF1,2018-05-10 15:00:00,4.0,8.0,
KF1,2018-05-10 16:00:00,4.0,7.7,
KF1,2018-05-10 17:00:00,4.0,7.6,
KF1,2018-05-10 18:00:00,3.8,7.2,
KF1,2018-05-10 19:00:00,4.2,7.4,
KF1,2018-05-10 20:00:00,5.7,11.0,
KF1,2018-05-10 21:00:00,6.6,11.7,
KF1,2018-05-10 22:00:00,7.7,13.2,
KF1,2018-05-10 23:00:00,8.4,13.6,
KF1,2018-05-11 00:00:00,9.4,15.5,
KF1,2018-05-11 01:00:00,9.6,15.8,
KF1,2018-05-11 02:00:00,9.1,14.1,
KF1,2018-05-11 03:00:00,8.9,13.8,
KF1,2018-05-11 04:00:00,8.3,13.3,
KF1,2018-05-11 05:00:00,7.9,12.9,
KF1,2018-05-11 06:00:00,,,
KF1,2018-05-11 07:00:00,,,
KF1,2018-05-11 08:00:00,,,
KF1,2018-05-11 09:00:00,,,
KF1,2018-05-11 10:00:00,,,
KF1,2018-05-11 11:00:00,,,
KF1,2018-05-11 12:00:00,,,
KF1,2018-05-11 13:00:00,,,
KF1,2018-05-11 14:00:00,,,
KF1,2018-05-11 15:00:00,,,
KF1,2018-05-11 16:00:00,,,
KF1,2018-05-11 17:00:00,,,
KF1,2018-05-11 18:00:00,,,
KF1,2018-05-11 19:00:00,,,
KF1,2018-05-11 20:00:00,,,
KF1,2018-05-11 21:00:00,,,
KF1,2018-05-11 22:00:00,,,
KF1,2018-05-11 23:00:00,,,
KF1,2018-05-12 00:00:00,8.0,12.5,
KF1,2018-05-12 01:00:00,7.6,11.4,
KF1,2018-05-12 02:00:00,7.6,11.0,
KF1,2018-05-12 03:00:00,8.7,12.2,
KF1,2018-05-12 04:00:00,9.1,13.4,
KF1,2018-05-12 05:00:00,9.2,12.8,
KF1,2018-05-12 06:00:00,11.4,15.2,
KF1,2018-05-12 07:00:00,11.5,14.7,
KF1,2018-05-12 08:00:00,10.1,13.8,
KF1,2018-05-12 09:00:00,9.9,13.5,
KF1,2018-05-12 10:00:00,9.1,12.8,
KF1,2018-05-12 11:00:00,7.5,11.0,
KF1,2018-05-12 12:00:00,6.7,10.1,
KF1,2018-05-12 13:00:00,7.4,11.2,
KF1,2018-05-12 14:00:00,7.1,9.7,
KF1,2018-05-12 15:00:00,7.9,10.2,
KF1,2018-05-12 16:00:00,7.2,8.9,
KF1,2018-05-12 17:00:00,4.3,6.0,
KF1,2018-05-12 18:00:00,4.8,6.6,
KF1,2018-05-12 19:00:00,5.7,7.4,
KF1,2018-05-12 20:00:00,8.7,10.5,
KF1,2018-05-12 21:00:00,8.3,10.0,
KF1,2018-05-12 22:00:00,8.3,10.7,
KF1,2018-05-12 23:00:00,7.9,10.1,
KF1,2018-05-13 00:00:00,10.8,13.8,
KF1,2018-05-13 01:00:00,10.2,12.4,
KF1,2018-05-13 02:00:00,7.7,10.1,
KF1,2018-05-13 03:00:00,10.5,13.1,
KF1,2018-05-13 04:00:00,12.1,15.1,
KF1,2018-05-13 05:00:00,12.0,15.6,
KF1,2018-05-13 06:00:00,12.3,16.9,
KF1,2018-05-13 07:00:00,10.9,15.3,
KF1,2018-05-13 08:00:00,9.2,12.9,
KF1,2018-05-13 09:00:00,7.5,11.1,
KF1,2018-05-13 10:00:00,6.3,10.1,
KF1,2018-05-13 11:00:00,5.9,9.9,
KF1,2018-05-13 12:00:00,6.1,9.2,
KF1,2018-05-13 13:00:00,5.6,8.9,
KF1,2018-05-13 14:00:00,5.7,9.0,
KF1,2018-05-13 15:00:00,5.9,9.3,
KF1,2018-05-13 16:00:00,6.2,8.9,
KF1,2018-05-13 17:00:00,7.6,10.3,
KF1,2018-05-13 18:00:00,12.2,15.5,
KF1,2018-05-13 19:00:00,14.6,18.7,
KF1,2018-05-13 20:00:00,17.3,21.6,
KF1,2018-05-13 21:00:00,23.2,28.6,
KF1,2018-05-13 22:00:00,23.3,28.5,
KF1,2018-05-13 23:00:00,19.7,24.1,
KF1,2018-05-14 00:00:00,15.5,20.0,
KF1,2018-05-14 01:00:00,9.8,13.0,
KF1,2018-05-14 02:00:00,6.8,9.6,
KF1,2018-05-14 03:00:00,4.9,7.5,
KF1,2018-05-14 04:00:00,4.0,6.6,
KF1,2018-05-14 05:00:00,4.6,7.0,
KF1,2018-05-14 06:00:00,4.3,8.3,
KF1,2018-05-14 07:00:00,6.6,26.8,
KF1,2018-05-14 08:00:00,5.8,32.5,
KF1,2018-05-14 09:00:00,2.6,10.9,
KF1,2018-05-14 10:00:00,4.1,20.1,
KF1,2018-05-14 11:00:00,3.9,17.7,
KF1,2018-05-14 12:00:00,3.1,8.2,
KF1,2018-05-14 13:00:00,3.9,9.1,
KF1,2018-05-14 14:00:00,5.5,12.6,
KF1,2018-05-14 15:00:00,4.6,10.0,
KF1,2018-05-14 16:00:00,3.6,7.3,
KF1,2018-05-14 17:00:00,4.4,9.3,
KF1,2018-05-14 18:00:00,4.2,8.7,
KF1,2018-05-14 19:00:00,4.2,8.5,
KF1,2018-05-14 20:00:00,3.6,6.7,
KF1,2018-05-14 21:00:00,2.8,4.9,
KF1,2018-05-14 22:00:00,2.8,5.0,
KF1,2018-05-14 23:00:00,2.9,5.2,
KF1,2018-05-15 00:00:00,3.0,5.7,
KF1,2018-05-15 01:00:00,2.9,4.6,
KF1,2018-05-15 02:00:00,3.0,4.4,
KF1,2018-05-15 03:00:00,2.9,4.7,
KF1,2018-05-15 04:00:00,2.8,4.6,
KF1,2018-05-15 05:00:00,3.4,5.9,
KF1,2018-05-15 06:00:00,3.4,6.7,
KF1,2018-05-15 07:00:00,7.2,34.0,
KF1,2018-05-15 08:00:00,4.5,11.4,
KF1,2018-05-15 09:00:00,6.2,16.4,
KF1,2018-05-15 10:00:00,10.9,48.5,
KF1,2018-05-15 11:00:00,11.3,45.2,
KF1,2018-05-15 12:00:00,6.6,18.0,
KF1,2018-05-15 13:00:00,8.3,19.7,
KF1,2018-05-15 14:00:00,9.2,17.6,
KF1,2018-05-15 15:00:00,7.5,16.8,
KF1,2018-05-15 16:00:00,7.1,16.8,
KF1,2018-05-15 17:00:00,6.8,16.5,
KF1,2018-05-15 18:00:00,6.6,14.8,
KF1,2018-05-15 19:00:00,5.5,12.4,
KF1,2018-05-15 20:00:00,4.8,11.2,
KF1,2018-05-15 21:00:00,6.6,12.5,
KF1,2018-05-15 22:00:00,7.8,13.8,
KF1,2018-05-15 23:00:00,8.9,15.6,
KF1,2018-05-16 00:00:00,11.6,18.0,
KF1,2018-05-16 01:00:00,7.3,9.9,
KF1,2018-05-16 02:00:00,4.8,6.3,
KF1,2018-05-16 03:00:00,3.2,4.6,
KF1,2018-05-16 04:00:00,2.8,4.5,
KF1,2018-05-16 05:00:00,2.9,6.2,
KF1,2018-05-16 06:00:00,4.2,9.0,
KF1,2018-05-16 07:00:00,8.6,27.6,
KF1,2018-05-16 08:00:00,10.8,31.1,
KF1,2018-05-16 09:00:00,10.8,19.7,
KF1,2018-05-16 10:00:00,11.3,24.5,
KF1,2018-05-16 11:00:00,11.8,27.2,
KF1,2018-05-16 12:00:00,12.5,25.5,
KF1,2018-05-16 13:00:00,12.9,25.9,
KF1,2018-05-16 14:00:00,12.9,25.0,
KF1,2018-05-16 15:00:00,10.1,22.2,
KF1,2018-05-16 16:00:00,8.5,18.1,
KF1,2018-05-16 17:00:00,8.1,17.6,
KF1,2018-05-16 18:00:00,8.2,16.7,
KF1,2018-05-16 19:00:00,8.6,17.0,
KF1,2018-05-16 20:00:00,8.8,16.5,
KF1,2018-05-16 21:00:00,8.8,16.6,
KF1,2018-05-16 22:00:00,8.2,15.7,
KF1,2018-05-16 23:00:00,8.6,16.6,
KF1,2018-05-17 00:00:00,8.3,15.2,
KF1,2018-05-17 01:00:00,8.4,16.5,
KF1,2018-05-17 02:00:00,8.3,15.8,
KF1,2018-05-17 03:00:00,8.2,16.6,
KF1,2018-05-17 04:00:00,7.6,14.5,
KF1,2018-05-17 05:00:00,7.5,14.9,
KF1,2018-05-17 06:00:00,8.1,16.7,
KF1,2018-05-17 07:00:00,8.0,18.5,
KF1,2018-05-17 08:00:00,7.9,17.2,
KF1,2018-05-17 09:00:00,8.6,27.0,
KF1,2018-05-17 10:00:00,7.7,19.9,
KF1,2018-05-17 11:00:00,7.7,15.7,
KF1,2018-05-17 12:00:00,7.3,14.7,
KF1,2018-05-17 13:00:00,8.1,21.1,
KF1,2018-05-17 14:00:00,6.3,14.7,
KF1,2018-05-17 15:00:00,6.0,12.3,
KF1,2018-05-17 16:00:00,6.2,13.8,
KF1,2018-05-17 17:00:00,6.1,12.8,
KF1,2018-05-17 18:00:00,6.3,13.0,
KF1,2018-05-17 19:00:00,6.7,13.6,
KF1,2018-05-17 20:00:00,6.6,12.9,
KF1,2018-05-17 21:00:00,6.3,12.0,
KF1,2018-05-17 22:00:00,6.3,11.2,
KF1,2018-05-17 23:00:00,6.3,11.3,
KF1,2018-05-18 00:00:00,6.9,12.5,
KF1,2018-05-18 01:00:00,6.8,11.8,
KF1,2018-05-18 02:00:00,7.1,11.6,
KF1,2018-05-18 03:00:00,7.3,12.2,
KF1,2018-05-18 04:00:00,7.4,11.9,
KF1,2018-05-18 05:00:00,7.6,13.1,
KF1,2018-05-18 06:00:00,8.4,14.3,
KF1,2018-05-18 07:00:00,9.0,16.4,
KF1,2018-05-18 08:00:00,8.3,15.1,
KF1,2018-05-18 09:00:00,8.2,15.2,
KF1,2018-05-18 10:00:00,7.9,14.9,
KF1,2018-05-18 11:00:00,6.7,12.9,
KF1,2018-05-18 12:00:00,7.1,13.2,
KF1,2018-05-18 13:00:00,7.0,13.6,
KF1,2018-05-18 14:00:00,6.7,12.9,
KF1,2018-05-18 15:00:00,6.9,12.3,
KF1,2018-05-18 16:00:00,6.7,11.8,
KF1,2018-05-18 17:00:00,6.3,12.2,
KF1,2018-05-18 18:00:00,6.9,11.9,
KF1,2018-05-18 19:00:00,8.0,13.8,
KF1,2018-05-18 20:00:00,10.7,19.4,
KF1,2018-05-18 21:00:00,15.4,25.6,
KF1,2018-05-18 22:00:00,14.8,24.0,
KF1,2018-05-18 23:00:00,15.2,25.4,
KF1,2018-05-19 00:00:00,15.5,25.2,
KF1,2018-05-19 01:00:00,15.1,22.4,
KF1,2018-05-19 02:00:00,15.6,22.4,
KF1,2018-05-19 03:00:00,16.1,22.4,
KF1,2018-05-19 04:00:00,16.1,25.5,
KF1,2018-05-19 05:00:00,16.8,25.3,
KF1,2018-05-19 06:00:00,28.0,37.8,
KF1,2018-05-19 07:00:00,18.8,26.8,
KF1,2018-05-19 08:00:00,14.9,22.6,
KF1,2018-05-19 09:00:00,13.4,20.9,
KF1,2018-05-19 10:00:00,11.2,17.2,
KF1,2018-05-19 11:00:00,8.2,14.0,
KF1,2018-05-19 12:00:00,8.5,14.2,
KF1,2018-05-19 13:00:00,8.0,13.5,
KF1,2018-05-19 14:00:00,7.2,11.2,
KF1,2018-05-19 15:00:00,7.0,10.7,
KF1,2018-05-19 16:00:00,6.1,9.2,
KF1,2018-05-19 17:00:00,10.8,18.3,
KF1,2018-05-19 18:00:00,11.3,18.6,
KF1,2018-05-19 19:00:00,11.4,17.6,
KF1,2018-05-19 20:00:00,11.6,17.1,
KF1,2018-05-19 21:00:00,12.4,17.6,
KF1,2018-05-19 22:00:00,13.4,19.4,
KF1,2018-05-19 23:00:00,13.5,18.2,
KF1,2018-05-20 00:00:00,17.1,23.4,
KF1,2018-05-20 01:00:00,18.8,25.5,
KF1,2018-05-20 02:00:00,17.5,23.1,
KF1,2018-05-20 03:00:00,17.6,22.4,
KF1,2018-05-20 04:00:00,21.8,26.9,
KF1,2018-05-20 05:00:00,18.2,23.2,
KF1,2018-05-20 06:00:00,19.2,25.7,
KF1,2018-05-20 07:00:00,21.3,28.9,
KF1,2018-05-20 08:00:00,20.5,25.9,
KF1,2018-05-20 09:00:00,19.0,25.1,
KF1,2018-05-20 10:00:00,14.4,21.0,
KF1,2018-05-20 11:00:00,12.3,20.1,
KF1,2018-05-20 12:00:00,9.8,15.2,
KF1,2018-05-20 13:00:00,10.5,16.5,
KF1,2018-05-20 14:00:00,9.9,15.7,
KF1,2018-05-20 15:00:00,8.9,14.8,
KF1,2018-05-20 16:00:00,8.6,13.8,
KF1,2018-05-20 17:00:00,9.0,13.9,
KF1,2018-05-20 18:00:00,10.1,16.2,
KF1,2018-05-20 19:00:00,12.6,18.4,
KF1,2018-05-20 20:00:00,16.7,22.0,
KF1,2018-05-20 21:00:00,22.9,29.1,
KF1,2018-05-20 22:00:00,29.9,36.0,
KF1,2018-05-20 23:00:00,36.0,42.3,
KF1,2018-05-21 00:00:00,37.9,44.1,
KF1,2018-05-21 01:00:00,35.1,40.5,
KF1,2018-05-21 02:00:00,32.1,36.9,
KF1,2018-05-21 03:00:00,28.4,32.7,
KF1,2018-05-21 04:00:00,26.2,29.8,
KF1,2018-05-21 05:00:00,23.5,28.5,
KF1,2018-05-21 06:00:00,22.7,29.1,
KF1,2018-05-21 07:00:00,24.7,34.8,
KF1,2018-05-21 08:00:00,25.2,38.2,
KF1,2018-05-21 09:00:00,23.1,35.7,
KF1,2018-05-21 10:00:00,14.3,22.7,
KF1,2018-05-21 11:00:00,11.8,20.6,
KF1,2018-05-21 12:00:00,12.0,21.1,
KF1,2018-05-21 13:00:00,13.7,24.3,
KF1,2018-05-21 14:00:00,21.0,32.7,
KF1,2018-05-21 15:00:00,20.2,32.1,
KF1,2018-05-21 16:00:00,13.6,22.8,
KF1,2018-05-21 17:00:00,7.5,14.1,
KF1,2018-05-21 18:00:00,10.6,18.4,
KF1,2018-05-21 19:00:00,11.7,22.0,
KF1,2018-05-21 20:00:00,13.0,23.5,
KF1,2018-05-21 21:00:00,12.0,20.4,
KF1,2018-05-21 22:00:00,10.4,18.9,
KF1,2018-05-21 23:00:00,9.0,16.4,
KF1,2018-05-22 00:00:00,11.9,19.0,
KF1,2018-05-22 01:00:00,15.0,21.2,
KF1,2018-05-22 02:00:00,15.7,22.2,
KF1,2018-05-22 03:00:00,14.2,20.0,
KF1,2018-05-22 04:00:00,14.4,21.2,
KF1,2018-05-22 05:00:00,15.5,22.1,
KF1,2018-05-22 06:00:00,14.9,23.7,
KF1,2018-05-22 07:00:00,14.1,25.3,
KF1,2018-05-22 08:00:00,11.7,21.9,
KF1,2018-05-22 09:00:00,10.4,21.8,
KF1,2018-05-22 10:00:00,10.3,22.8,
KF1,2018-05-22 11:00:00,11.0,24.4,
KF1,2018-05-22 12:00:00,9.2,21.8,
KF1,2018-05-22 13:00:00,9.0,24.8,
KF1,2018-05-22 14:00:00,9.1,25.7,
KF1,2018-05-22 15:00:00,8.9,22.9,
KF1,2018-05-22 16:00:00,8.7,22.7,
KF1,2018-05-22 17:00:00,8.6,21.0,
KF1,2018-05-22 18:00:00,8.2,17.5,
KF1,2018-05-22 19:00:00,9.7,18.8,
KF1,2018-05-22 20:00:00,12.1,19.9,
KF1,2018-05-22 21:00:00,13.6,21.4,
KF1,2018-05-22 22:00:00,13.5,20.2,
KF1,2018-05-22 23:00:00,14.1,21.6,
KF1,2018-05-23 00:00:00,14.2,21.0,
KF1,2018-05-23 01:00:00,14.1,20.5,
KF1,2018-05-23 02:00:00,14.3,20.4,
KF1,2018-05-23 03:00:00,13.9,19.4,
KF1,2018-05-23 04:00:00,13.0,17.9,
